logP,qed,mw,token_0,token_1,token_2,token_3,token_4,token_5,token_6,token_7,token_8,token_9,token_10,token_11,token_12,token_13,token_14,token_15,token_16,token_17,token_18,token_19,token_20,token_21,token_22,token_23,token_24,token_25,token_26,token_27,token_28,token_29,token_30
0.892,0.224,0.487,00000,10101,01111,00111,10101,01111,00110,11000,01101,01111,10100,01111,01111,11000,00100,11011,11100,11100,11100,11100,11100,11100,11100,11100,11100,11100,11100,11100,11100,11100,11100
2.541,1.72,1.666,00000,01111,01111,01111,01111,01111,01111,01111,01111,00110,01111,01101,01111,10101,00110,01111,00100,01111,01000,10101,11000,01110,11011,11100,11100,11100,11100,11100,11100,11100,11100
1.813,2.094,1.38,00000,01111,01111,00110,01101,00001,01111,01111,01101,01111,01111,10100,01111,00110,01111,00110,11000,00010,10101,01111,10101,11000,01101,11011,11100,11100,11100,11100,11100,11100,11100
1.801,2.169,1.413,00000,01111,10101,01111,00110,01111,00110,01101,11000,10101,01111,01111,01101,00001,01111,01111,01101,01111,01111,10100,00110,11000,10100,11011,11100,11100,11100,11100,11100,11100,11100
1.953,0.972,0.859,00000,01111,10100,01111,01111,01111,01111,11000,01101,01111,00110,01111,00110,10100,00110,11000,00100,11011,11100,11100,11100,11100,11100,11100,11100,11100,11100,11100,11100,11100,11100
0.828,0.598,1.026,00000,10100,01111,00110,01111,00110,01111,01101,00101,11010,01101,01111,10100,00100,01111,01000,01000,00110,11000,00010,11011,11100,11100,11100,11100,11100,11100,11100,11100,11100,11100
0.915,0.075,1.194,00000,01111,10100,01101,01111,01111,10100,00111,01111,10011,01111,00111,01111,01010,01101,01111,01101,01111,10100,01000,11011,11100,11100,11100,11100,11100,11100,11100,11100,11100,11100
2.098,1.945,1.346,00000,01111,00110,01111,00110,01101,00010,01111,11010,01111,10100,00110,10011,10100,01010,01101,01111,00110,11000,00111,11011,11100,11100,11100,11100,11100,11100,11100,11100,11100,11100
1.894,1.945,1.531,00000,01111,10101,01111,00110,01111,00110,01111,00110,10100,01101,00001,01111,11000,01101,00110,11000,00101,01111,01111,10100,01111,11000,01110,11011,11100,11100,11100,11100,11100,11100
3.112,0.972,1.481,00000,01111,01111,00110,01111,01101,00101,01111,01101,01111,01111,01101,01111,01111,01111,00111,01111,00110,01111,00110,01111,00110,11000,00110,11000,00100,11011,11100,11100,11100,11100
2.273,0.0,1.295,00000,01111,00110,01111,01111,01101,01111,01111,01101,00101,01111,00110,01111,00110,01111,00110,11000,00100,10101,01111,11000,10100,01000,11011,11100,11100,11100,11100,11100,11100,11100
2.407,2.618,1.873,00000,10101,01111,00111,01111,00110,01101,00111,10101,01111,00110,01111,00110,01101,01111,10000,01111,00110,11000,00001,01111,00111,11000,00110,11011,11100,11100,11100,11100,11100,11100
1.935,1.795,1.531,00000,01111,10101,01111,00110,01111,00110,01111,01111,00110,01101,00001,10011,01111,11000,00101,01010,01101,01111,10100,01111,01111,11000,01110,11011,11100,11100,11100,11100,11100,11100
2.11,0.15,0.808,00000,01111,00110,00110,01111,10100,01111,01111,00110,01111,00110,01111,00110,11000,00100,11011,11100,11100,11100,11100,11100,11100,11100,11100,11100,11100,11100,11100,11100,11100,11100
0.828,0.598,1.026,00000,10100,01111,00110,01111,00110,01111,00110,11000,00100,11010,01101,01111,10100,00100,01111,01000,01000,11011,11100,11100,11100,11100,11100,11100,11100,11100,11100,11100,11100,11100
1.323,0.898,0.857,00000,10100,01111,00111,01111,00110,01111,00110,01111,00110,11000,00100,01111,00100,01111,01000,10101,11000,10101,11011,11100,11100,11100,11100,11100,11100,11100,11100,11100,11100,11100
1.958,1.421,1.111,00000,10101,01111,00110,01111,00110,01111,01101,00101,01111,01111,01111,01111,10100,01111,11000,00100,00110,11000,10100,11011,11100,11100,11100,11100,11100,11100,11100,11100,11100,11100
1.533,0.449,1.682,00000,01111,01111,01101,01111,01111,10100,01111,01111,01101,01111,10101,01111,00110,01111,00110,01101,01111,10101,01111,01101,01111,10101,00110,11000,01110,11011,11100,11100,11100,11100
1.317,0.449,1.784,00000,01111,10101,01111,01111,10101,01111,01111,10101,01111,01111,01111,01111,01111,10100,11000,01101,01111,11011,11100,11100,11100,11100,11100,11100,11100,11100,11100,11100,11100,11100
1.912,1.496,1.581,00000,01111,10100,01111,01111,01111,01111,10101,01111,00110,01101,01111,10101,01111,00110,01111,00110,11000,00001,01111,11000,10101,11000,00110,11011,11100,11100,11100,11100,11100,11100
1.335,0.748,0.824,00000,10100,01111,00111,01111,01101,01111,10100,00110,01111,00110,01111,00110,01111,11000,00100,00111,11000,10101,11011,11100,11100,11100,11100,11100,11100,11100,11100,11100,11100,11100
2.308,0.972,1.044,00000,01111,00110,00110,01111,10100,01101,01111,01111,01111,01111,00110,01111,00110,01111,00110,11000,00100,11011,11100,11100,11100,11100,11100,11100,11100,11100,11100,11100,11100,11100
2.116,1.496,0.943,00000,01111,01111,01101,01111,10100,01111,11010,01111,00110,01111,00110,01111,00110,11000,00100,11011,11100,11100,11100,11100,11100,11100,11100,11100,11100,11100,11100,11100,11100,11100
1.655,2.169,1.884,00000,10101,00110,01101,01111,10101,01111,01111,11010,01111,01101,00010,01111,00110,01111,00110,01111,00110,11000,00100,10101,00111,11000,10100,11011,11100,11100,11100,11100,11100,11100
2.203,2.319,1.53,00000,01111,01111,00110,01111,00110,01101,10101,10101,01111,00110,10100,00110,10100,00110,11000,00100,10101,01111,00110,11000,00110,11011,11100,11100,11100,11100,11100,11100,11100,11100
1.539,1.122,1.043,00000,01111,00110,01111,00110,01111,00100,11001,00110,11000,00100,10100,00110,10100,11000,00100,01111,01111,10100,01111,11000,00100,11011,11100,11100,11100,11100,11100,11100,11100,11100
2.069,2.319,1.566,00000,01111,01111,01111,01111,00110,01111,00110,01111,00110,11000,00100,10100,01111,01111,10100,01111,01111,11000,00100,11011,11100,11100,11100,11100,11100,11100,11100,11100,11100,11100
2.011,1.047,1.076,00000,01111,01111,00110,01111,01101,01111,10101,00111,01111,00110,01111,01101,01111,10101,00110,01111,00110,11000,10100,11000,00001,11011,11100,11100,11100,11100,11100,11100,11100,11100
1.451,1.122,1.312,00000,10101,00110,01111,01111,10100,01101,00010,01111,01111,00110,01111,00110,01111,00110,11000,00100,01111,11000,10100,01000,11011,11100,11100,11100,11100,11100,11100,11100,11100,11100
2.302,1.646,1.127,00000,01111,01111,01101,01111,01111,01111,00110,01111,00110,01101,00100,01111,00110,11000,00100,10101,01111,01111,10101,11000,01110,11011,11100,11100,11100,11100,11100,11100,11100,11100
0.822,1.047,2.086,00000,01111,01111,01101,01111,01111,01111,01111,01111,00100,01111,01000,10100,01101,00010,10101,11010,01101,01111,01111,00100,01111,01000,01000,01111,11000,10101,01000,11011,11100,11100
0.968,0.748,1.227,00000,01111,01111,01111,01101,11000,01111,01111,01111,00100,01111,01000,10100,01111,00100,01111,01000,10100,01111,11000,00010,01000,11011,11100,11100,11100,11100,11100,11100,11100,11100
1.317,0.598,1.413,00000,10101,01111,00110,01111,00110,01101,00101,01111,01111,10100,01111,01111,10101,11000,00100,01111,00110,11000,10100,10101,11011,11100,11100,11100,11100,11100,11100,11100,11100,11100
2.075,1.72,1.773,00000,10100,00011,01111,00110,01111,01101,00101,01111,00110,01111,00111,01111,00110,11000,00100,00111,10100,00110,11000,10100,10000,11011,11100,11100,11100,11100,11100,11100,11100,11100
2.238,1.646,1.639,00000,10000,01111,00110,01111,00110,01101,10100,01111,01111,01111,01111,01111,01111,11000,00100,10100,11000,01101,01111,00111,11000,00111,11011,11100,11100,11100,11100,11100,11100,11100
2.868,1.197,1.212,00000,01111,01111,00110,01111,01101,00100,01111,01111,01111,11000,11000,00111,01111,00110,01111,00110,01111,00110,11000,00111,11000,00100,11011,11100,11100,11100,11100,11100,11100,11100
1.964,2.319,1.53,00000,01111,01111,00110,01111,00110,01111,01101,00111,10101,01111,01111,00111,01111,00100,01111,01000,10011,01111,01010,00001,00110,11000,00110,11011,11100,11100,11100,11100,11100,11100
2.203,2.319,1.53,00000,01111,01111,00110,01111,00110,01111,01101,10101,10101,01111,00110,10100,00110,10100,00110,11000,00100,10101,00110,11000,00110,11011,11100,11100,11100,11100,11100,11100,11100,11100
1.964,1.421,1.498,00000,01111,10100,01111,00110,01101,10101,01111,00110,01111,00110,01111,00110,11000,00100,11000,00101,01111,01111,10100,01111,01111,11000,00111,11011,11100,11100,11100,11100,11100,11100
2.267,1.047,1.246,00000,01111,00110,00110,01111,10100,01111,01111,01111,00110,01111,00110,01111,00110,11000,00100,01111,11000,00010,11011,11100,11100,11100,11100,11100,11100,11100,11100,11100,11100,11100
1.953,0.898,0.943,00000,01111,00110,01111,01101,01101,01111,01111,01111,01111,01111,11000,00001,01111,01111,01101,01111,10100,01000,11011,11100,11100,11100,11100,11100,11100,11100,11100,11100,11100,11100
1.958,1.421,1.111,00000,10101,01111,00110,01111,00110,01111,01101,00101,01111,01111,01111,01111,10100,01111,11000,00100,00110,11000,10100,11011,11100,11100,11100,11100,11100,11100,11100,11100,11100,11100
0.822,0.449,0.0,00000,10100,01111,01111,01111,00110,10011,01111,00111,11000,01101,11011,11100,11100,11100,11100,11100,11100,11100,11100,11100,11100,11100,11100,11100,11100,11100,11100,11100,11100,11100
1.609,2.693,2.469,00000,10101,00110,01101,01111,10101,01111,10100,01111,00100,01111,01000,01111,00110,01111,00110,01111,00110,11000,00100,01100,11011,11100,11100,11100,11100,11100,11100,11100,11100,11100
2.162,1.047,1.532,00000,01111,10100,01111,01111,01111,01111,01111,00110,01111,00110,10100,00110,11000,00100,01111,01111,01111,11000,00010,11000,00110,11011,11100,11100,11100,11100,11100,11100,11100,11100
1.172,1.945,1.648,00000,01111,10101,01111,00110,01111,00110,01101,10100,01111,00100,01111,01000,10100,01111,01111,00100,01111,01000,10101,01111,00110,11000,00111,11011,11100,11100,11100,11100,11100,11100
1.201,0.748,1.397,00000,01111,01111,00100,01111,01000,10100,01101,01111,01111,01111,01111,00011,01111,10100,01111,01111,01111,01111,11000,01101,11011,11100,11100,11100,11100,11100,11100,11100,11100,11100
2.914,1.496,1.246,00000,01111,01111,01111,01111,00110,01111,01101,01111,01111,00110,01111,00110,01111,00110,01111,11000,00100,00111,11000,10101,11011,11100,11100,11100,11100,11100,11100,11100,11100,11100
2.232,2.394,1.564,00000,10101,01111,00111,01111,00110,01101,00010,11010,01111,00110,01111,00110,01111,00110,11000,00100,01111,00111,11000,00111,11011,11100,11100,11100,11100,11100,11100,11100,11100,11100
1.929,0.972,0.572,00000,01111,00110,00110,01101,11000,01111,10100,01111,00110,01111,00110,01111,00110,11000,00100,11011,11100,11100,11100,11100,11100,11100,11100,11100,11100,11100,11100,11100,11100,11100
1.719,1.272,1.403,00000,10100,01111,00111,01111,01101,01111,10100,00110,01111,00110,01101,01111,10000,01111,00110,01111,11000,00001,00111,11000,10100,11011,11100,11100,11100,11100,11100,11100,11100,11100
1.789,1.272,1.419,00000,10100,01111,00111,01111,01101,01111,10101,00110,01111,01101,01111,10000,00110,01111,00110,01111,11000,00001,00111,11000,10100,11011,11100,11100,11100,11100,11100,11100,11100,11100
1.906,0.449,1.244,00000,10101,01111,10011,01111,00111,01111,00111,01111,00110,01111,00110,01111,00110,11000,00100,01111,01010,00111,11000,00101,11011,11100,11100,11100,11100,11100,11100,11100,11100,11100
1.894,1.795,1.437,00000,10000,01111,00110,01111,00110,01111,00110,11000,00100,10100,01111,01111,10100,01111,01111,11000,00100,11011,11100,11100,11100,11100,11100,11100,11100,11100,11100,11100,11100,11100
1.265,0.898,0.959,00000,01111,10101,01111,00111,10101,01111,00110,11000,01101,01111,10100,01101,01111,01111,01111,01111,11000,00001,11011,11100,11100,11100,11100,11100,11100,11100,11100,11100,11100,11100
1.358,1.795,1.564,00000,01111,00110,01111,00110,01111,00100,11001,00110,11000,00100,10101,01111,01111,01101,01110,01111,00111,01111,01111,10100,11000,01101,10101,11000,10100,11011,11100,11100,11100,11100
0.775,1.272,1.278,00000,10100,11010,00100,01111,01000,00100,01111,01000,01111,00110,01111,00110,01101,11000,01111,10101,01111,00110,11000,01110,11011,11100,11100,11100,11100,11100,11100,11100,11100,11100
2.99,1.646,3.129,00000,10101,01111,00111,01111,01101,00101,01111,01101,01111,10000,01101,01111,10000,10000,00110,01101,01111,10000,01111,01101,01111,10101,00110,11000,10100,10000,11011,11100,11100,11100
0.181,0.224,1.244,00000,10101,00110,01111,01111,10101,01111,00100,11001,00110,01111,10101,01111,01101,11000,01111,10101,10100,11000,10100,11000,00010,11011,11100,11100,11100,11100,11100,11100,11100,11100
1.883,1.571,1.262,00000,10100,01111,00111,01111,01101,00100,01111,01111,01111,11000,11000,01111,01111,00110,01111,00110,01111,00110,11000,00100,11000,00111,11011,11100,11100,11100,11100,11100,11100,11100
0.752,1.272,1.262,00000,10100,01111,01111,00110,01111,00110,01101,00101,11010,01101,01111,10100,00100,01111,01000,01000,01111,00110,11000,00010,11011,11100,11100,11100,11100,11100,11100,11100,11100,11100
1.457,1.496,1.412,00000,01111,01111,00110,01101,00111,10100,01111,00100,01111,01000,01111,00110,01111,00110,10101,11000,01101,01111,00100,01111,01000,10101,11011,11100,11100,11100,11100,11100,11100,11100
2.57,1.795,2.318,00000,01100,01111,00110,01111,00110,10011,01111,00110,01101,00001,01111,11000,01101,00110,11000,00101,01111,01111,10100,00110,11000,01110,11011,11100,11100,11100,11100,11100,11100,11100
1.416,1.272,0.858,00000,10101,00110,01111,01111,10100,01101,00101,01111,00110,01111,00110,01111,00110,11000,00100,10100,11000,10101,11011,11100,11100,11100,11100,11100,11100,11100,11100,11100,11100,11100
1.801,2.169,1.413,00000,01111,10101,01111,00110,01111,00110,01101,11000,10101,01111,01111,01101,00001,01111,01111,01101,01111,01111,10100,00110,11000,10100,11011,11100,11100,11100,11100,11100,11100,11100
1.387,1.945,1.632,00000,10100,11010,00100,01111,01000,00100,01111,01000,01111,00110,01111,00110,01111,00110,01111,00110,10100,00110,11000,00010,11000,00100,11011,11100,11100,11100,11100,11100,11100,11100
1.912,0.898,1.227,00000,10101,00110,01111,00110,01111,00100,01111,01000,01111,01101,00101,01111,00110,01111,00110,01111,00110,11000,00100,00110,11000,00111,11011,11100,11100,11100,11100,11100,11100,11100
1.515,1.945,1.363,00000,01111,10101,01111,00110,01111,00110,01111,00110,11000,00100,10100,01111,01111,10100,01111,01111,11000,00100,11011,11100,11100,11100,11100,11100,11100,11100,11100,11100,11100,11100
1.113,1.047,0.707,00000,01111,01111,01101,01111,01111,10100,01111,00110,01111,01101,01111,10100,00111,01111,11000,00001,01000,11011,11100,11100,11100,11100,11100,11100,11100,11100,11100,11100,11100,11100
1.067,1.197,1.127,00000,01111,00011,01111,10101,01111,00111,10101,01111,00110,11000,01101,01111,10100,01111,01111,11000,00100,11011,11100,11100,11100,11100,11100,11100,11100,11100,11100,11100,11100,11100
