logP,qed,mw,token_0,token_1,token_2,token_3,token_4,token_5,token_6,token_7,token_8,token_9,token_10,token_11,token_12,token_13,token_14,token_15,token_16,token_17,token_18,token_19,token_20,token_21,token_22,token_23,token_24,token_25,token_26,token_27,token_28,token_29,token_30
1.335,0.972,1.411,00000,10000,10000,00111,10000,00111,10000,01000,10000,01110,10000,10101,01000,10000,01110,10000,10101,00111,11001,10101,11001,01111,11100,11101,11101,11101,11101,11101,11101,11101,11101
0.594,0.823,1.803,00000,10101,10000,00101,10000,01001,10000,10101,10000,10000,10000,10000,01110,11001,10000,11011,10000,11001,01111,01001,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101
1.299,0.374,1.844,00000,10110,00111,01110,00010,10110,10000,10101,10000,10000,10000,11001,11010,01001,10000,00111,10000,00111,10000,00111,11001,00101,11100,11101,11101,11101,11101,11101,11101,11101,11101
0.888,0.673,0.727,00000,10000,10000,01000,10000,00111,01110,11010,10000,10000,10101,10100,11001,01111,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101
2.243,1.197,1.79,00000,10000,00111,00111,10000,10101,01110,10000,10000,10000,01110,10000,10000,10000,10000,00111,10000,00111,10000,00111,11001,00101,11100,11101,11101,11101,11101,11101,11101,11101,11101
2.253,1.795,2.457,00000,01101,10000,00111,10000,00111,10000,00111,01110,01111,10100,10000,11001,01110,00111,11001,00110,10000,01000,10000,10000,11001,00110,11100,11101,11101,11101,11101,11101,11101,11101
2.355,1.421,1.706,00000,10000,10000,10000,10000,10000,10101,10000,10000,00111,10000,00111,10000,01110,10000,10010,00111,11001,00001,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101
2.223,1.646,1.761,00000,10000,10000,10000,10000,10101,10000,10000,00111,10000,01110,10000,10010,00111,10000,01110,10000,10010,00111,11001,01111,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101
1.228,1.646,1.901,00000,10000,10110,10000,01000,10110,10000,01110,01000,10000,10000,10101,10000,10000,10000,11001,00101,10000,10000,11001,00101,01000,11001,01000,11100,11101,11101,11101,11101,11101,11101
1.675,1.87,1.789,00000,10000,00111,01110,00110,10000,00111,10101,00111,10000,01000,11001,00101,10000,10000,10000,10000,01110,01110,10000,10000,11001,00111,10101,11001,00001,11100,11101,11101,11101,11101
1.918,1.795,1.775,00000,10000,10110,10000,00111,10000,00111,10100,10000,00111,01110,00001,10000,11001,01110,00111,11001,00110,10000,00111,10101,10000,11001,01111,11100,11101,11101,11101,11101,11101,11101
1.644,1.346,2.399,00000,10000,10101,01110,11010,10000,10000,01101,10000,10000,01101,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101
1.883,2.319,2.625,00000,10000,10000,01110,10000,10101,10000,10000,00111,10000,00111,01110,10000,10011,10000,00111,11001,00001,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101
1.137,0.898,1.859,00000,10110,00111,10000,10000,10000,10101,11001,01110,10000,10000,00011,10000,10101,10000,10000,10000,10000,11001,01110,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101
1.847,2.394,1.858,00000,10110,10000,01000,10000,01000,10000,00111,11001,00101,10110,10000,00111,10000,00111,01110,10000,10010,10000,00111,11001,00001,11100,11101,11101,11101,11101,11101,11101,11101,11101
2.218,1.646,1.804,00000,10000,10000,10000,10000,10000,10101,10000,10000,00111,10000,00111,10000,01110,11001,10000,00100,00111,11001,01111,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101
1.436,1.496,1.131,00000,10000,10000,10000,10000,00111,10000,01110,10000,10110,00111,10000,00101,10000,01001,10110,11001,01111,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101
2.152,1.945,1.633,00000,10000,10101,10000,10000,00111,10000,00111,01110,10000,10001,10000,00111,11001,00001,10001,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101
1.639,1.646,1.384,00000,10000,00101,00010,00111,10000,00111,10000,00111,10000,00111,11001,00101,10000,01000,10000,10000,10101,11001,01110,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101
1.101,0.673,1.286,00000,10101,10000,01000,10000,01110,10000,10110,00111,10000,00101,11010,01000,11001,00001,10000,10000,10000,10000,11001,00001,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101
0.817,0.673,1.69,00000,10101,10000,00111,10000,00111,10000,01110,10101,10000,00101,10000,01001,10101,10000,10000,00101,10000,01001,10110,00111,11001,01000,11100,11101,11101,11101,11101,11101,11101,11101
1.36,1.197,0.894,00000,10000,10110,10000,00111,10000,00111,01110,11001,10000,10101,10000,00111,11001,01111,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101
1.249,0.374,1.189,00000,10000,10000,10101,10000,10000,10101,01110,11001,10000,10000,10000,11001,00001,01100,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101
1.426,0.748,0.726,00000,10101,10000,10000,00111,10000,00111,10000,01110,10000,10010,00111,11001,00001,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101
2.086,1.795,2.486,00000,01101,10000,00111,10000,00111,10000,00111,01110,01111,10100,10000,11001,01110,00111,11001,00110,10000,10101,10000,10000,11001,00110,11100,11101,11101,11101,11101,11101,11101,11101
1.335,0.972,1.411,00000,10000,10000,00111,10000,00111,10101,00111,01110,10000,10101,10101,00111,01110,10000,10101,10000,11001,01111,00111,11001,10101,11100,11101,11101,11101,11101,11101,11101,11101,11101
1.746,1.72,1.622,00000,10000,00111,00111,01110,11001,10000,10101,10000,10000,00111,10000,00111,01110,11001,10110,10000,10000,00111,11001,01111,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101
1.629,2.094,1.83,00000,10110,10000,01000,10000,00111,01110,00010,10110,10000,00111,10000,00111,10000,00111,11001,00101,10000,01110,10000,10110,01000,11001,00111,11100,11101,11101,11101,11101,11101,11101
0.68,0.15,0.419,00000,10101,10000,10000,10000,10000,00101,10000,01001,10110,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101
1.03,0.299,1.342,00000,10000,10110,10000,00101,10000,01001,10000,10000,10101,10000,10000,10000,11001,00101,10000,10000,11001,00101,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101
1.974,1.72,1.635,00000,10000,00111,10000,10000,00111,10000,00111,01110,00110,10000,01110,10000,10000,00111,11001,00001,10110,10000,10000,10110,11001,00110,11100,11101,11101,11101,11101,11101,11101,11101
0.056,1.047,2.278,00000,10000,10000,00101,10000,01001,10101,00111,11011,10000,01110,00110,11011,01110,10000,10101,00101,10000,01001,01001,01000,10101,11001,00110,10000,11100,11101,11101,11101,11101,11101
1.335,1.122,1.481,00000,10000,10000,01000,10110,10000,01110,10101,10000,00111,10000,10000,10101,01110,10000,10000,10000,11001,00001,01000,11001,10101,11100,11101,11101,11101,11101,11101,11101,11101,11101
1.614,2.842,2.778,00000,10000,10000,01110,00011,10101,10000,00101,10000,01001,10000,00111,10000,00111,10000,00111,11001,00101,01101,10000,00101,10000,01001,10110,11100,11101,11101,11101,11101,11101,11101
1.665,1.047,1.692,00000,10101,00011,10101,10000,10000,01110,10110,10110,10000,10000,10000,10000,10000,10000,10000,11001,00101,10000,11001,10101,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101
2.35,2.244,1.829,00000,10000,10000,10101,10000,10000,00111,01110,10000,10001,10000,00111,10000,00111,11001,00001,10001,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101
1.416,1.945,1.802,00000,10110,10000,10000,00111,10101,10000,00101,11010,01000,11001,01110,10000,10110,10000,00111,10000,00111,10000,00111,11001,00101,11001,10110,11100,11101,11101,11101,11101,11101,11101
2.548,1.945,2.025,00000,10000,10000,10000,10101,10000,10000,00111,10000,01110,10000,10001,00111,10000,00111,11001,00001,10001,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101
0.878,1.72,1.817,00000,10101,00011,10000,01110,00010,10000,10000,00111,10000,00111,10000,00111,11001,00101,10101,10000,00101,10000,01001,10000,10101,11100,11101,11101,11101,11101,11101,11101,11101,11101
2.431,0.898,2.472,00000,11011,10000,00111,10000,00111,01110,00010,10101,01110,11010,10000,10000,10001,10000,10000,10001,10000,00111,11001,01000,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101
1.426,0.972,1.565,00000,10000,10000,00111,01110,00010,10101,10000,00101,10000,01001,10000,10000,10000,10000,10000,00101,10000,01001,10110,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101
2.385,1.87,1.832,00000,10000,10000,01110,10000,10000,01110,10000,10000,10000,10000,10000,00011,10000,10000,10000,00111,10100,10000,01000,11001,01110,11100,11101,11101,11101,11101,11101,11101,11101,11101
1.502,1.496,1.454,00000,10000,10110,10000,00111,10000,00111,01110,00101,10000,00111,11001,00101,10000,10000,10000,01110,10000,10101,10000,11001,00110,11100,11101,11101,11101,11101,11101,11101,11101,11101
1.35,0.299,0.196,00000,10000,10000,10000,01110,10000,10101,10000,10000,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101
1.512,1.272,1.697,00000,10101,10000,01000,10000,01110,10000,10101,00111,10000,01110,10000,10001,00111,10000,00111,10000,11001,00001,01000,11001,10101,11100,11101,11101,11101,11101,11101,11101,11101,11101
2.746,1.945,2.22,00000,10000,10000,10000,10000,10101,10000,10000,00111,10000,00111,01110,10000,10001,10000,01110,10000,10001,00111,11001,01111,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101
2.086,2.319,1.804,00000,10000,10000,10100,10000,00111,10000,00111,10000,00111,11001,00101,10000,01011,00110,10000,10000,10101,01110,10000,10000,10000,11100,11101,11101,11101,11101,11101,11101,11101,11101
2.086,1.795,2.486,00000,01101,10000,00111,10000,00111,10100,10000,00111,01110,00001,10000,11001,01110,00111,11001,00110,10000,10000,10101,10000,11001,01111,11100,11101,11101,11101,11101,11101,11101,11101
1.426,0.524,2.303,00000,10000,10000,00111,01110,00011,10101,10000,00101,10000,01001,10000,10000,10000,11001,11001,01110,10000,10001,10001,10000,00101,10000,01001,10110,11100,11101,11101,11101,11101,11101
1.964,1.646,1.893,00000,10001,10000,00111,10000,00111,01110,10101,10000,10000,10000,10000,10000,10000,11001,00101,10101,11001,01110,10000,01000,11001,01000,11100,11101,11101,11101,11101,11101,11101,11101
1.995,1.346,1.65,00000,10000,10000,00111,10000,00111,01110,01000,10000,10000,10101,10000,10000,10000,11001,00101,10000,10000,11001,00101,10110,11001,01000,11100,11101,11101,11101,11101,11101,11101,11101
1.309,1.72,1.439,00000,10000,10110,10000,00111,10000,00111,01110,01111,10000,01000,10000,10000,10101,11001,01110,10000,00111,11001,10110,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101
1.822,0.0,1.957,00000,10000,10000,00111,01110,10101,10101,10000,00101,10000,01001,10000,10000,10000,10000,10000,10000,10000,00101,10000,01001,10110,11100,11101,11101,11101,11101,11101,11101,11101,11101
2.304,1.571,1.901,00000,10000,10000,10000,10000,10000,10000,10000,10000,00111,10000,01110,10000,10110,00111,10000,01110,10000,10110,01000,11001,01111,11100,11101,11101,11101,11101,11101,11101,11101,11101
1.228,1.047,1.537,00000,10000,10000,00111,01110,10101,10101,10000,00101,10000,01001,10000,10000,10000,10000,11001,11001,10000,00101,10000,01001,10110,11100,11101,11101,11101,11101,11101,11101,11101,11101
1.543,2.394,1.872,00000,10000,10000,00101,10000,01001,10101,01110,00110,10000,00111,10000,00111,10000,00111,11001,00101,10000,01110,10000,10000,10000,00101,10000,01001,10110,11100,11101,11101,11101,11101
1.705,2.394,1.873,00000,10000,10110,10000,00111,10000,01110,00001,10000,10000,10000,11001,11001,10101,00111,01110,11001,10110,10000,10000,00111,11001,10101,10000,11100,11101,11101,11101,11101,11101,11101
1.426,0.374,0.908,00000,10110,00111,01110,10000,10110,10000,10000,10000,10000,00111,10000,11001,00101,10000,11001,01110,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101
1.604,0.972,1.02,00000,10101,10000,10000,00111,10100,10000,00111,10000,00111,10000,00111,11001,00110,11001,00101,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101
2.02,1.496,1.437,00000,10101,10000,10000,00111,01110,10000,10001,10000,00111,10000,00111,11001,00001,10001,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101
1.477,2.618,2.083,00000,10110,01100,00101,10000,01001,01110,00010,10000,10000,00111,10000,00111,10000,00111,11001,00101,10000,01000,10000,00111,10100,11001,01110,11100,11101,11101,11101,11101,11101,11101
2.467,0.673,1.719,00000,10000,10000,00111,10000,00111,10000,00101,11010,00111,11001,00101,10100,10000,00111,01110,10000,10000,10101,00111,10000,00111,11001,00001,11001,10110,11100,11101,11101,11101,11101
1.533,2.319,1.859,00000,10000,10000,10110,10000,00111,10000,00111,10000,00111,11001,00101,10101,10000,10000,10101,10000,10000,11001,00101,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101
1.289,0.673,1.104,00000,10101,10000,01000,10000,10000,10000,10000,00111,11011,10000,01011,01110,11001,00110,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101
1.594,2.094,1.677,00000,10000,10000,00111,10000,00111,01110,10110,10000,00111,11001,00101,10000,10000,01110,10000,10000,10101,10110,10000,10110,11001,10110,11100,11101,11101,11101,11101,11101,11101,11101
1.02,0.673,1.915,00000,10000,10000,10101,10000,00101,10000,01001,10000,10000,01110,10110,10000,10000,10101,01110,10000,10000,10000,10000,11001,00001,10000,11001,10101,01001,11100,11101,11101,11101,11101
1.523,2.094,1.635,00000,10000,00111,10000,00111,10101,00111,10000,01110,00110,10110,10000,10000,10000,10101,10000,11001,01110,00111,11001,10101,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101
0.898,1.122,1.817,00000,10110,00111,01110,10000,10110,10000,10101,10000,10000,10000,10000,01110,11001,10000,11011,10000,11001,01111,01001,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101
1.67,1.047,1.048,00000,10000,10000,10000,00011,10000,10000,10000,00111,10100,10000,01000,11001,01110,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101
1.375,1.197,1.271,00000,10010,10000,00111,10000,00111,10000,00111,11001,00101,10000,01000,10000,10000,10101,11001,01110,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101
1.69,1.72,1.286,00000,10000,10000,10101,10000,10000,00111,10000,00111,01110,11001,10110,10000,10000,00111,11001,01111,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101
1.822,1.496,1.439,00000,10000,00111,10000,10000,00111,10000,00111,01110,00101,10000,00111,11001,00101,10110,10000,10000,10110,11001,01111,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101
1.578,1.87,1.733,00000,10000,00111,10000,00111,10101,00111,01110,01111,10000,01000,10000,10000,10101,11001,01110,10000,00111,10000,11001,10110,00111,11001,00011,11100,11101,11101,11101,11101,11101,11101
1.858,1.646,1.608,00000,10000,10000,00111,10000,00111,01110,00010,10000,01000,10000,10000,10000,10000,10101,11001,00001,10000,00111,11001,01000,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101
1.355,1.122,1.565,00000,10000,10000,00111,01110,10101,10101,10000,00101,10000,01001,10000,10000,01110,10000,10000,10000,10000,00101,10000,01001,10110,11100,11101,11101,11101,11101,11101,11101,11101,11101
1.528,1.122,1.468,00000,10000,00111,10110,10000,01110,01000,10000,10000,10101,10000,10000,10000,11001,00101,10000,10000,11001,00101,01000,11001,01000,11100,11101,11101,11101,11101,11101,11101,11101,11101
2.02,1.646,1.608,00000,10000,10000,10000,10000,10101,10000,10000,00111,10000,00111,10000,01110,11001,10000,00100,00111,11001,01111,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101
1.33,1.72,1.453,00000,10000,00111,10000,01000,10110,10000,01110,00110,10000,00111,10000,10000,10101,10000,11001,00101,01000,11001,10110,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101
0.736,0.748,0.727,00000,10000,10101,10000,01000,10000,00111,11001,01110,10000,10000,10101,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101
1.558,1.646,3.083,00000,10110,10000,10100,10000,01110,10000,01101,01000,10000,01000,10101,00111,01110,10000,01101,10000,01011,10110,11001,00101,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101
1.67,0.898,0.867,00000,10000,10000,00111,10000,00111,10000,01110,11001,10000,10101,00111,11001,01111,10000,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101
1.228,0.898,1.481,00000,10000,10000,10000,10000,10000,01000,10000,01110,10000,10101,01000,10000,01110,10000,10110,00111,11001,01111,10000,11001,10101,11100,11101,11101,11101,11101,11101,11101,11101,11101
1.873,1.421,1.425,00000,10101,10000,10000,00111,10000,00111,10000,01110,00110,10000,01110,10000,10010,01110,10000,10010,10010,00111,11001,00010,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101
1.69,0.972,0.956,00000,10101,10000,10000,00111,10000,00111,01110,10000,10001,10000,00111,11001,00001,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101
1.751,2.02,1.802,00000,10000,00111,10000,00111,10000,00101,11010,00111,11001,00101,10110,10000,10000,01110,01111,10000,01000,10000,00111,10100,11001,01110,10110,11001,10101,11100,11101,11101,11101,11101
1.538,1.795,1.719,00000,10000,10000,10000,10000,10110,10000,01000,10110,10000,00111,11001,01110,10000,10101,10000,10000,11001,00101,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101
1.289,0.673,1.44,00000,10000,00011,10000,10000,10000,11011,10000,00111,10000,01011,01110,10000,01110,10000,10101,01000,11001,00010,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101
0.888,1.795,1.859,00000,10000,10000,00101,10000,01001,10101,10000,01110,00010,10000,10000,00111,10000,00111,10000,00111,11001,00101,10000,01110,10000,10101,01001,11100,11101,11101,11101,11101,11101,11101
1.426,1.795,1.691,00000,10000,10000,00111,10000,10110,10000,01000,10110,10000,00111,11001,01110,10000,10101,10000,10000,11001,00101,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101
1.583,1.795,1.803,00000,10110,00111,01110,00010,10101,10101,10000,10000,00111,10000,10000,11001,00101,10000,00111,10000,00111,10000,00111,11001,00101,11100,11101,11101,11101,11101,11101,11101,11101,11101
1.259,0.972,1.887,00000,10000,10000,00101,10000,01001,10101,01110,10000,10000,10000,10000,00011,10000,10101,10000,10000,10000,10000,10000,11001,00101,11100,11101,11101,11101,11101,11101,11101,11101,11101
1.746,1.571,1.577,00000,10101,10000,10000,00111,10000,00111,10000,01110,10000,01101,00111,11001,00001,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101
1.254,0.15,1.146,00000,10000,10000,00101,10000,01001,10101,10000,10000,10000,10000,10000,10000,11001,00001,01001,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101
1.995,2.394,2.625,00000,10000,10000,10101,10000,10000,00111,10000,00111,10000,01110,10000,10011,00111,11001,00001,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101
2.035,1.197,1.496,00000,10101,10000,01000,10000,01110,00110,10000,10000,10000,10000,10000,10000,11001,00101,10000,10000,10000,11001,10101,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101
1.665,1.945,1.803,00000,10000,10110,10000,00111,10000,00111,10000,00101,11010,00111,11001,00101,10000,00111,10101,11001,00101,10000,10000,10101,10000,11001,00101,11100,11101,11101,11101,11101,11101,11101
1.675,0.449,1.565,00000,10110,10000,10100,10000,01000,10000,01000,10000,00111,10000,00111,10000,00111,11001,00101,10000,01011,01000,11001,00110,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101
1.04,1.421,1.901,00000,10110,10000,10000,10101,01110,11010,10000,10000,10110,10000,10000,10000,00111,10000,00111,10000,00111,11001,00101,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101
2.477,0.673,1.132,00000,10000,00111,10000,00111,01110,00110,10000,00111,10000,00111,10000,00111,11001,00101,10000,00111,11001,10101,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101
1.614,2.842,2.778,00000,10000,10000,01110,00011,10101,10000,00101,10000,01001,10000,00111,10000,00111,10000,00111,11001,00101,01101,10000,00101,10000,01001,10110,11100,11101,11101,11101,11101,11101,11101
1.589,1.646,1.412,00000,10000,10000,10000,00111,10000,00111,01110,01111,10000,01000,10000,10000,10101,11001,01110,10000,00111,11001,10110,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101
1.558,2.094,2.055,00000,10000,00111,10000,00111,10000,00101,11010,00111,11001,00101,10110,10000,01110,01111,10000,01000,10000,10000,10101,11001,01110,10000,11011,11001,10101,11100,11101,11101,11101,11101
2.253,1.795,2.457,00000,01101,10000,00111,10000,00111,10000,10000,00111,01110,00001,10100,10000,11001,00110,01011,01110,10000,01000,10000,10000,11001,01111,11100,11101,11101,11101,11101,11101,11101,11101
1.304,0.972,1.02,00000,10000,00111,10000,00111,01110,01111,10000,01000,10000,10000,10101,11001,01110,10000,00111,11001,10110,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101
2.157,1.122,1.747,00000,10000,10110,10000,00111,10000,00111,10000,00101,11010,00111,11001,00101,10100,10000,00111,10101,00111,10000,00111,11001,00101,11001,00010,11100,11101,11101,11101,11101,11101,11101
0.015,0.449,1.578,00000,10110,00111,10000,00111,10101,01110,00101,10000,10110,10000,10000,10110,10000,00101,10000,01001,10100,11001,10101,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101
1.426,0.748,0.726,00000,10101,10000,10000,00111,10000,00111,10000,01110,10000,10010,00111,11001,00001,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101
2.294,2.768,2.312,00000,10110,10000,01000,10000,00111,01110,01000,11011,10000,00111,10000,00111,01110,10000,10001,10000,00111,11001,00001,10000,01000,11001,00111,11100,11101,11101,11101,11101,11101,11101
1.594,1.122,1.817,00000,10101,10000,10000,10000,10101,10000,10000,00111,10100,10000,00111,10000,00111,10000,00111,11001,00110,11001,00101,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101
2.02,1.496,1.437,00000,10101,10000,10000,00111,10000,00111,01110,10000,10001,10000,01110,10000,10001,00111,11001,01111,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101
1.284,1.496,1.481,00000,10000,10000,01000,10110,10000,01110,10101,10000,00111,10000,01110,10000,10000,10000,10101,10000,11001,00001,01000,11001,10101,11100,11101,11101,11101,11101,11101,11101,11101,11101
2.573,0.598,1.537,00000,10000,00111,10000,00111,10000,00101,11010,00111,11001,00101,10101,10000,00111,10000,00111,10000,00111,11001,00101,10110,11001,10110,11100,11101,11101,11101,11101,11101,11101,11101
1.822,1.571,1.412,00000,10000,10000,10000,10101,10000,10000,00111,10000,00111,10000,01110,11001,10000,00100,00111,11001,01111,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101
2.38,0.673,1.775,00000,10000,10000,01000,10000,00111,10000,00111,11001,00101,10100,10000,00111,10000,00111,01110,10000,10010,10000,00111,11001,00001,11001,00010,11100,11101,11101,11101,11101,11101,11101
1.655,2.468,1.957,00000,10000,10110,10000,00111,10000,01110,00001,10000,10000,01110,10000,10000,10101,00111,01110,11001,10110,10000,10000,00111,11001,10101,10010,11100,11101,11101,11101,11101,11101,11101
2.127,1.047,1.607,00000,10000,10000,10000,00111,10000,00111,10000,01110,10000,10000,00111,10000,00101,10000,01001,10110,10000,11001,01111,00111,11001,10101,11100,11101,11101,11101,11101,11101,11101,11101
1.198,2.02,1.9,00000,10000,10000,00101,10000,01001,10101,01110,00001,10000,10000,00101,10000,01001,10110,10000,00111,10000,00111,01110,10000,10110,10000,00111,11001,00001,11100,11101,11101,11101,11101
0.863,0.524,1.496,00000,10000,10000,00101,10000,01001,10101,01110,10000,10000,10000,10000,00011,10000,10101,10000,10000,10000,11001,11010,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101
1.756,1.87,1.593,00000,10110,10000,00111,10000,01110,00010,10101,10000,00111,10000,00111,10000,00111,11001,00101,01000,10000,01000,11001,01000,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101
2.218,1.571,1.544,00000,10000,10000,10000,10101,10000,10000,00111,10000,00111,10000,01110,10000,10001,00111,11001,00001,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101
0.594,0.898,1.97,00000,10000,10000,10110,10101,00111,01110,00101,10000,00101,10000,01001,10110,10000,01011,01111,10000,10000,01110,10000,10101,10000,00101,10000,01001,10110,11100,11101,11101,11101,11101
0.69,0.748,1.048,00000,10000,00111,10101,00111,01110,01111,10000,01000,10000,10000,10101,11001,01110,10000,01000,11001,10110,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101
1.614,1.047,1.09,00000,10000,10000,10000,10000,10101,10000,00111,10000,00111,10000,11001,00101,01001,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101
2.025,1.571,1.565,00000,10000,10000,10000,10101,10000,10000,00111,10000,01110,10000,10010,00111,10000,01110,10000,10010,00111,11001,01111,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101
1.553,1.496,1.929,00000,10000,10000,01110,10000,10000,00111,01110,00011,10101,10000,00101,10000,01001,10000,10000,10000,11001,11001,01110,10000,10000,10000,10000,00101,10000,01001,10110,11100,11101,11101
1.177,0.673,0.67,00000,10101,10000,00101,10000,01001,10000,00111,10000,00111,10000,00111,11001,00101,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101
1.172,1.646,1.468,00000,10000,10000,00101,10000,01001,10101,10000,10000,00111,10000,00111,10000,01110,11001,10000,10101,00111,11001,01111,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101
1.944,0.449,1.719,00000,10110,00111,10000,00111,10101,10000,01110,01000,10000,00111,10000,00111,10000,00111,10000,00111,11001,00101,11001,00010,01000,11001,01000,11100,11101,11101,11101,11101,11101,11101
1.416,0.598,0.405,00000,10000,10000,10000,10000,10000,00101,10000,01001,10110,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101
2.34,2.319,2.101,00000,10000,10101,10000,10000,00111,10000,00111,01110,10000,10001,10000,01110,00110,10000,01110,10000,10010,01110,10000,10010,10010,00111,11001,10110,11100,11101,11101,11101,11101,11101
1.609,1.87,1.718,00000,10000,10000,10000,10000,00101,10000,01001,10000,00111,01110,10000,10110,10000,00111,01110,10000,10000,10110,10000,11001,01111,01001,11100,11101,11101,11101,11101,11101,11101,11101
1.335,1.945,1.663,00000,10000,10110,10000,00111,10000,00111,10000,00111,11001,00101,10101,10000,10000,10101,10000,10000,11001,00101,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101
