logP,qed,mw,token_0,token_1,token_2,token_3,token_4,token_5,token_6,token_7,token_8,token_9,token_10,token_11,token_12,token_13,token_14,token_15,token_16,token_17,token_18,token_19,token_20,token_21,token_22,token_23,token_24,token_25,token_26,token_27,token_28,token_29,token_30
0.514,1.047,1.474,00000,10110,10000,10000,10110,10000,01000,10000,01000,10000,01000,10000,11010,01110,00111,11010,00110,10111,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.656,2.094,1.642,00000,10000,10111,10000,00111,10000,00111,10101,10000,00111,01110,11011,10000,10000,10111,10000,11010,01111,00111,11010,10110,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110
0.614,0.673,1.572,00000,10000,10000,10111,10110,00111,01110,10000,10111,10000,01011,00101,10000,10000,01110,10000,10110,10000,00101,10000,01001,10111,11101,11110,11110,11110,11110,11110,11110,11110,11110
1.118,0.748,1.656,00000,10111,10000,00111,10000,00111,01110,00110,10000,10000,10000,10110,10000,01000,11010,01110,10000,00111,11010,10110,10111,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110
0.634,1.346,1.488,00000,10111,10000,10000,10111,10000,10101,10000,01000,10000,01000,10000,01000,10000,01011,00110,11010,01110,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.682,1.72,1.642,00000,10000,10111,10000,00111,10000,00111,10000,00111,11010,00101,10000,10000,01110,10000,10110,10000,01110,10000,10000,10000,11010,01111,11101,11110,11110,11110,11110,11110,11110,11110
1.188,0.972,1.906,00000,10111,10000,00111,10000,00111,01110,00110,10000,10000,01000,10000,10000,10110,11010,01110,10000,01110,10000,10010,00111,11010,01000,10111,11101,11110,11110,11110,11110,11110,11110
0.806,0.673,1.446,00000,10000,10000,00111,10110,00111,10110,00111,01110,10000,10110,10110,00111,01110,10000,10111,10000,11010,01111,01000,11010,10110,11101,11110,11110,11110,11110,11110,11110,11110,11110
0.936,1.346,1.878,00000,10000,10000,10000,10000,10000,01000,10000,10000,00101,10000,01001,10101,10101,10000,00101,10000,01001,10000,01011,01111,10101,11010,10111,11101,11110,11110,11110,11110,11110,11110
0.826,0.374,0.779,00000,10110,10000,10000,10000,10000,10000,11010,11011,10000,00101,10000,01001,10111,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
2.019,0.898,0.849,00000,10000,00111,01110,10000,10000,10000,00111,10000,00111,01110,10000,10111,10000,00111,11010,00001,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
2.935,0.972,1.684,00000,10000,10000,00101,00010,00111,10000,00111,10000,00111,10000,00111,11010,00101,10000,00111,10000,00111,10000,00111,11010,00101,11101,11110,11110,11110,11110,11110,11110,11110,11110
1.777,0.598,1.739,00000,10000,10000,00111,10000,00111,10101,10000,01000,10110,00111,01110,10000,10110,10000,11010,00101,00111,10000,11010,00010,00111,11010,00111,11101,11110,11110,11110,11110,11110,11110
0.443,0.224,1.251,00000,10110,10000,01000,10000,01000,10000,00111,10110,00111,11010,00101,10000,00101,10000,01001,10101,11010,10111,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
2.935,0.972,1.684,00000,10000,10000,00101,00010,00111,10000,00111,10000,00111,10000,00111,11010,00101,10000,00111,10000,00111,10000,00111,11010,00101,11101,11110,11110,11110,11110,11110,11110,11110,11110
1.118,0.748,1.656,00000,10111,10000,00111,10000,00111,01110,00110,10000,10000,10000,10110,10000,01000,11010,01110,10000,00111,11010,10110,10111,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.118,0.748,1.656,00000,10111,10000,00111,10000,00111,01110,00110,10000,10000,01000,10000,10000,10110,11010,01110,10000,00111,11010,10110,10111,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.505,0.972,1.628,00000,10111,10000,00111,10000,00111,01110,00110,10000,10000,01000,10000,00111,10101,11010,01110,10000,00111,11010,10110,10111,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.249,0.374,1.85,00000,10111,10000,00111,10000,00111,01110,10110,10000,01110,10000,10111,10000,01000,10000,00111,10101,11010,01110,10000,00111,11010,01000,10111,11101,11110,11110,11110,11110,11110,11110
0.503,0.224,1.906,00000,10110,10000,00111,10000,01110,10000,10111,01000,10000,01110,10000,10111,00111,10000,11010,01111,01000,10110,11010,10111,10000,10000,10111,11101,11110,11110,11110,11110,11110,11110
2.885,1.047,1.739,00000,10010,10000,00101,00010,00111,10000,00111,10000,00111,10000,00111,11010,00101,10000,00111,10000,00111,10000,00111,11010,00101,11101,11110,11110,11110,11110,11110,11110,11110,11110
1.309,0.075,1.35,00000,10000,00111,10000,10000,01110,01111,10000,01110,10000,10111,10000,10000,10000,10111,10000,11010,00010,01001,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.596,0.673,1.823,00000,10000,00111,10000,10000,01110,01000,10000,01110,10000,10111,10000,00111,10000,00111,10000,00111,11010,00101,10111,10000,11010,01000,01001,11101,11110,11110,11110,11110,11110,11110
1.188,0.972,1.906,00000,10111,10000,00111,10000,01110,10000,10010,00111,01110,00110,10000,10000,01000,10000,10000,10110,11010,01110,10000,00111,11010,01000,10111,11101,11110,11110,11110,11110,11110,11110
1.118,0.748,1.656,00000,10111,10000,00111,10000,00111,01110,00110,10000,10000,10000,10110,10000,01000,11010,01110,10000,00111,11010,10110,10111,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.188,0.972,1.906,00000,10111,10000,00111,10000,01110,00110,10000,10000,01000,10000,10000,10110,11010,01110,00111,10000,01110,10000,10010,00111,11010,01000,10111,11101,11110,11110,11110,11110,11110,11110
1.364,0.449,1.057,00000,10000,10110,10000,00101,10000,01001,10111,10000,00111,10000,00111,10000,00111,11010,00101,11010,00010,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.284,2.02,1.712,00000,10000,10000,10000,00111,01110,01000,10000,10000,10000,01110,11010,10000,10111,10000,10110,11010,00001,10000,10111,10110,01011,01000,11101,11110,11110,11110,11110,11110,11110,11110
1.873,1.197,1.489,00000,10000,10000,10000,00111,01110,10110,10000,10000,10000,10000,01110,10000,10000,10110,11010,00101,10000,10111,10110,01011,10110,11101,11110,11110,11110,11110,11110,11110,11110,11110
2.673,2.244,2.06,00000,10000,10000,10000,10000,10000,10000,00111,10000,00111,10110,00111,01110,10000,10111,11100,10000,11010,00101,00111,11010,00010,11101,11110,11110,11110,11110,11110,11110,11110,11110
1.777,1.72,1.739,00000,10000,10000,10000,00111,01110,01000,10000,10000,10000,01110,11010,10000,10010,10000,10110,11010,00001,10000,10111,10110,01011,01000,11101,11110,11110,11110,11110,11110,11110,11110
1.284,2.02,1.712,00000,10000,10000,10000,00111,01110,01000,10000,10000,10000,01110,11010,10000,10111,10000,10110,11010,00001,10000,10111,10110,01011,01000,11101,11110,11110,11110,11110,11110,11110,11110
2.281,2.244,1.67,00000,10000,10000,10000,10000,00111,10000,00111,10110,00111,01110,10000,10111,11100,10000,11010,00101,00111,11010,00010,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.596,0.823,1.085,00000,10111,00111,10101,10000,00111,10000,00111,10000,00111,11010,00101,11100,11010,00110,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.596,0.673,1.823,00000,10000,00111,10000,10000,01110,01000,10000,01110,10000,10111,10000,00111,10000,00111,10000,00111,11010,00101,10111,10000,11010,01000,01001,11101,11110,11110,11110,11110,11110,11110
1.309,0.075,1.35,00000,10000,00111,10000,10000,01110,01111,10000,01110,10000,10111,10000,10000,10000,10111,10000,11010,00010,01001,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.923,1.047,1.196,00000,10000,10111,10000,00111,10000,00111,10110,00111,10000,00111,10000,11010,00101,00111,11010,00010,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
2.049,2.02,1.447,00000,10000,10000,10000,10000,00111,10000,00111,10110,00111,01110,10000,10111,10111,10000,11010,00101,00111,11010,00010,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.948,1.047,0.988,00000,10000,10000,10000,10000,01110,11011,10000,10000,10000,10000,00101,10000,01001,10111,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.359,0.673,0.862,00000,10111,00111,10101,10000,00111,10000,00111,10000,00111,11010,00101,10111,11010,00110,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.284,2.02,1.712,00000,10000,10000,10000,00111,01110,01000,10000,10000,10000,01110,11010,10000,10111,10000,10110,11010,00001,10000,10111,10110,01011,01000,11101,11110,11110,11110,11110,11110,11110,11110
1.918,0.224,0.779,00000,10000,00111,10000,00111,10110,00111,10000,00111,10000,11010,00101,00111,11010,00010,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.777,1.72,1.739,00000,10000,10000,10000,00111,01110,01000,10000,10000,10000,01110,11010,10000,10010,10000,10110,11010,00001,10000,10111,10110,01011,01000,11101,11110,11110,11110,11110,11110,11110,11110
0.831,0.0,0.752,00000,10111,10000,10000,10110,10000,10000,10000,11010,00101,10000,10000,11010,00101,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
2.099,2.02,1.865,00000,10000,10000,10000,00101,10000,01001,10000,00111,10000,00111,10110,00111,01110,10000,10111,11100,10000,11010,00101,00111,11010,00010,11101,11110,11110,11110,11110,11110,11110,11110
1.893,1.197,1.029,00000,10000,10111,10000,00111,10000,00111,10101,10000,00111,10000,11010,01110,00111,11010,00110,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.868,1.795,1.641,00000,10000,10000,10000,00101,10000,01001,10000,00111,10000,00111,10110,00111,01110,10000,10111,10111,10000,11010,00101,00111,11010,00010,11101,11110,11110,11110,11110,11110,11110,11110
1.465,0.524,2.213,00000,10111,01100,00101,10000,01001,01110,10000,10111,10000,10000,10000,10000,10000,10000,10110,10000,00111,10110,00111,11010,01110,11101,11110,11110,11110,11110,11110,11110,11110,11110
2.442,2.094,1.837,00000,10000,10000,10000,10000,10000,10000,00111,10000,00111,10110,00111,01110,10000,10111,10111,10000,11010,00101,00111,11010,00010,11101,11110,11110,11110,11110,11110,11110,11110,11110
1.661,1.496,1.836,00000,10000,10000,10000,00101,10000,01001,10000,00111,10000,00111,10000,00101,11011,00111,11010,00101,10111,10000,00101,10000,01001,10110,11010,00001,10000,11101,11110,11110,11110,11110
1.601,0.598,1.28,00000,10000,10110,10000,00101,10000,01001,11100,10000,00111,10000,00111,10000,00111,11010,00101,11010,00010,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.218,1.795,1.878,00000,10000,10000,10000,10000,10000,10000,01000,10000,00111,01110,00101,10000,00101,10000,01001,10111,10000,00101,10000,01001,10110,11010,00010,11010,00111,11101,11110,11110,11110,11110
1.802,1.197,1.489,00000,10000,10000,10000,00111,01110,10110,10000,10000,10000,01110,10000,10000,10000,10110,11010,00101,10000,10111,10110,01011,10110,11101,11110,11110,11110,11110,11110,11110,11110,11110
1.777,1.72,1.739,00000,10000,10000,10000,00111,01110,01000,10000,10000,10000,01110,11010,10000,10010,10000,10110,11010,00001,10000,10111,10110,01011,01000,11101,11110,11110,11110,11110,11110,11110,11110
1.802,1.197,1.489,00000,10000,10000,10000,00111,01110,10110,10000,10000,10000,01110,10000,10000,10000,10110,11010,00101,10000,10111,10110,01011,10110,11101,11110,11110,11110,11110,11110,11110,11110,11110
2.381,0.15,1.936,00000,11100,10000,10000,10000,10000,10000,10000,10000,10000,10110,10000,00111,10110,00111,11010,01110,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.843,0.374,1.879,00000,10111,00111,01110,10000,10111,10000,00111,10000,10000,10000,10000,10000,10110,10000,00111,10110,00111,11010,01110,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
2.623,0.598,1.685,00000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10110,10000,00111,10110,00111,11010,01110,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
2.18,0.898,1.643,00000,10110,00011,10000,10000,10000,10000,10000,10000,10000,10110,10000,00111,10110,00111,11010,01110,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
2.603,0.748,2.131,00000,10000,11100,10000,10000,10000,10000,10000,10000,10000,10000,10110,10000,00111,10110,00111,11010,01110,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.817,2.02,1.475,00000,10000,10000,00111,10000,00111,10000,01110,10000,10000,00111,11010,00001,10111,10000,10000,01110,10000,10000,10110,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
2.099,1.122,1.754,00000,10110,10000,00111,10000,00111,01110,01000,10110,10000,00111,10000,00111,01110,10000,10110,10000,00111,11010,00001,10000,00111,11010,00111,11101,11110,11110,11110,11110,11110,11110
2.296,2.02,1.977,00000,10000,00111,10000,00111,01110,00111,10000,10000,10110,10000,10000,11100,10000,00111,10000,01011,01110,11010,00110,10000,00111,11010,00011,11101,11110,11110,11110,11110,11110,11110
1.586,1.272,1.043,00000,10000,10111,10000,00111,10000,00111,10101,10110,00111,10000,11010,01110,00111,11010,00110,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.787,1.122,1.475,00000,10000,10000,00101,10000,01001,10110,10000,00111,01110,10000,10000,10000,00111,01110,10000,10111,10000,00111,11010,01111,10000,11101,11110,11110,11110,11110,11110,11110,11110,11110
1.994,1.72,1.823,00000,10010,10000,00111,10000,00111,10101,10000,00111,01110,01111,10000,10000,10000,10110,10000,11010,01110,10000,11010,00010,00111,11010,00111,11101,11110,11110,11110,11110,11110,11110
1.475,0.748,1.085,00000,10000,10000,00101,10000,01001,10110,10000,00111,10000,00111,01110,10000,10111,10000,00111,11010,00001,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
2.12,1.72,1.768,00000,10000,00111,10000,00111,10000,01110,00110,10000,10000,10000,10110,10000,10000,11010,00101,00111,10101,10000,11010,10111,00111,11010,00011,11101,11110,11110,11110,11110,11110,11110
1.586,1.346,1.294,00000,10000,10000,10111,10000,00101,10000,01001,10000,00111,10000,00111,01110,10000,10111,10000,00111,11010,00001,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.777,1.122,1.628,00000,10010,10000,00111,10000,00111,10101,10000,00111,01110,00001,10000,11010,01110,00111,11010,00110,10000,10110,10000,10000,11010,01111,11101,11110,11110,11110,11110,11110,11110,11110
1.465,1.571,1.281,00000,10000,10110,10000,01110,10000,10000,10000,01110,10000,10111,10000,00111,10000,00111,10000,00111,11010,00101,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
0.277,0.299,1.683,00000,10000,10110,10000,00101,10000,01001,10000,00111,01110,00001,10110,00111,10110,11010,01110,10000,10110,01110,10000,10000,10000,11010,10110,01001,11101,11110,11110,11110,11110,11110
1.586,1.272,1.043,00000,10000,10111,10000,10000,00111,10000,00111,10101,10110,00111,11010,01110,10000,01011,00110,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.163,0.374,1.015,00000,10000,10000,00111,10110,00111,10000,01000,10000,01000,10000,11010,00101,01000,11010,00010,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.823,2.02,1.475,00000,10000,10000,10111,10000,00111,10000,00111,01110,00001,10110,10000,01110,10000,10000,01001,10000,00111,11010,00010,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
2.351,2.169,2.224,00000,10000,10110,01110,10000,10000,10000,00101,10000,01001,10110,10000,00111,10000,00111,01110,10000,10001,10000,01110,10000,10001,00111,11010,01111,11101,11110,11110,11110,11110,11110
2.049,0.15,1.072,00000,10000,00111,01110,10000,10000,10000,10000,10000,00111,01110,10000,10000,10000,00101,10000,01001,10000,11010,01111,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.782,1.72,1.238,00000,10000,10000,10111,10000,00111,10000,00111,10000,00111,10101,10110,00111,11010,00110,11010,01110,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.586,1.272,1.043,00000,10000,10111,10000,00111,10000,00111,10000,00111,10101,10110,00111,11010,00110,11010,01110,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.586,1.272,1.043,00000,10000,10111,10000,00111,10000,00111,10000,10101,10110,00111,10000,11010,00110,01011,01110,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
2.004,0.15,1.1,00000,10000,10000,10000,10000,10000,01110,00101,10000,10000,11010,00101,01001,10000,11010,01111,01110,10000,10000,10000,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.692,2.244,1.982,00000,10000,10000,10110,10000,01000,10000,01110,10000,10001,01000,10000,01110,00001,10110,10000,01110,10000,10000,10000,01000,11010,10111,11101,11110,11110,11110,11110,11110,11110,11110
2.603,0.0,1.322,00000,10000,00111,10000,00111,10000,00101,11011,00111,11010,00101,10111,10000,00111,10000,00111,10000,00111,11010,00101,11010,00010,11101,11110,11110,11110,11110,11110,11110,11110,11110
1.888,0.299,0.612,00000,10000,00111,10000,00111,10101,10000,00111,10000,11010,01110,00111,11010,00110,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.893,2.319,2.794,00000,10000,10111,10000,00111,10000,00111,10000,00111,01110,10000,10100,10101,10110,00111,11010,00010,11010,00101,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.485,1.346,1.28,00000,10000,10000,00101,10000,01001,10110,01110,10000,10000,10000,00111,10000,00111,01110,10000,10111,10000,00111,11010,00001,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110
2.064,1.272,1.545,00000,10110,10000,00111,10000,00111,01110,10110,10000,00111,10000,00111,01110,10000,10110,10000,00111,11010,00001,10000,00111,11010,01000,11101,11110,11110,11110,11110,11110,11110,11110
2.16,0.224,1.015,00000,10010,10000,01110,10000,10010,01110,10000,10010,10000,00111,10000,00111,10000,00111,11010,00101,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.787,1.122,1.475,00000,10000,10000,00101,10000,01001,10110,10000,00111,10000,01110,10000,10000,00111,01110,10000,10111,10000,01110,10000,10000,00111,11010,00110,11101,11110,11110,11110,11110,11110,11110
2.029,0.299,1.166,00000,01101,10000,00111,10000,00111,10000,00111,11010,00101,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.41,1.795,1.907,00000,10000,10111,10000,00111,10000,00111,01110,10000,10110,10000,00111,11010,00001,10111,10000,10000,10110,01110,10000,10000,10000,11101,11110,11110,11110,11110,11110,11110,11110,11110
0.962,0.673,1.154,00000,10000,10000,01110,10000,10000,10111,10000,01110,00101,10000,00101,10000,01001,10111,00111,10000,11010,00110,01001,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.435,0.524,0.848,00000,10111,10000,00111,10000,00111,10000,10000,01000,10101,10000,11010,00110,01011,01110,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
2.25,1.571,1.933,00000,10010,10000,01110,10000,10010,01110,10000,10010,10000,00111,10000,00111,10000,00111,11010,00101,10110,10000,00111,10110,00111,11010,01110,11101,11110,11110,11110,11110,11110,11110
2.13,0.524,1.128,00000,10000,10000,10000,10000,10000,01110,00101,10000,01110,10000,10000,10000,10000,00101,10000,01001,10000,11010,00010,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
2.628,0.748,3.027,00000,10001,10000,10000,01110,10000,10001,10000,01110,10000,10001,10000,01110,10000,10001,10000,01110,10000,10001,10000,11010,00010,10001,11101,11110,11110,11110,11110,11110,11110,11110
1.188,0.748,0.695,00000,10111,00111,01110,10000,10111,10000,00111,10000,00111,10110,00111,11010,00101,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.737,0.598,0.821,00000,10000,10000,10000,00111,10000,00111,10101,10110,00111,11010,01110,10000,01011,00110,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.118,1.272,1.364,00000,10000,10000,00111,10000,00111,01110,00110,11100,01110,10000,10110,00101,10000,01001,01001,10000,00111,11010,00010,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.525,0.224,1.28,00000,10000,10000,10111,10000,00101,10000,01001,10000,00111,10000,00111,01110,10000,10110,10000,00111,11010,00001,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
0.765,0.299,0.625,00000,10111,00111,01110,10000,10111,10000,10000,10000,00101,10000,01001,10111,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.747,0.15,0.654,00000,10000,10000,00101,10000,01001,10000,00111,10000,00111,10000,00111,11010,00101,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.666,1.272,2.116,00000,10000,10110,10000,10000,10000,00111,01110,11011,10000,11010,00101,10000,01000,11100,10110,00111,11010,01110,11100,10000,11010,00010,11101,11110,11110,11110,11110,11110,11110,11110
1.621,1.945,1.949,00000,10000,11100,10000,01000,11100,10110,00111,11010,01110,10000,00111,10000,10000,10110,10000,11010,00101,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.651,0.673,0.876,00000,10010,10000,00111,10000,00111,10101,10110,00111,10000,11010,01110,00111,11010,00110,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.969,1.421,1.723,00000,01101,10000,00111,10000,00111,10101,10110,00111,10000,11010,01110,00111,11010,00110,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
2.225,0.075,0.765,00000,10000,00111,10000,00111,10000,00111,10000,00111,10000,11010,00101,00111,11010,00010,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
2.578,0.374,1.239,00000,10000,10000,00111,01110,10000,10000,10000,01110,10000,10000,00111,01110,10000,10000,10000,01110,10000,10000,00111,11010,00010,10000,11101,11110,11110,11110,11110,11110,11110,11110
1.762,0.224,0.757,00000,10110,10000,00111,10000,00111,01110,10000,10001,10000,00111,11010,00001,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.47,1.346,1.642,00000,10000,00111,10000,01000,11100,10110,00111,11010,01110,10000,00111,11010,00110,10000,10000,10110,10000,11010,00101,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.551,0.0,0.459,00000,10111,00111,10000,00111,10000,00111,10000,00111,11010,00101,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
0.7,1.197,2.199,00000,10000,10000,01110,11010,10000,11100,10000,00101,10000,01001,10110,10000,10000,00101,10000,01001,10000,10000,11010,00101,10000,00101,10000,01001,10111,11101,11110,11110,11110,11110
1.707,1.646,1.461,00000,10110,10000,10000,10000,00111,10101,10000,00111,10000,00111,01110,10000,10010,10000,00111,11010,00010,11010,00001,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.299,0.224,1.753,00000,10000,10000,10000,10000,10000,10000,00101,10000,01001,10110,10000,10000,10000,10111,10000,11010,01110,01001,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
0.886,0.15,1.948,00000,10000,10000,10000,10000,00101,10000,01001,10000,10000,00101,10000,01001,10110,10000,10000,10000,10111,10000,11010,01110,01001,11101,11110,11110,11110,11110,11110,11110,11110,11110
2.422,0.823,1.516,00000,10000,10000,01110,00010,10111,11001,01110,10000,10000,00101,10000,01001,10010,10000,01110,10000,10000,01110,10000,10000,10000,11101,11110,11110,11110,11110,11110,11110,11110,11110
1.651,0.224,0.487,00000,10000,10111,10000,00111,10000,00111,10000,00111,11010,00101,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
2.109,1.571,1.656,00000,10000,10000,10000,10000,10000,10000,00111,10000,01110,10000,10111,00111,01110,10000,10111,10000,00111,11010,01111,10000,11010,10111,11101,11110,11110,11110,11110,11110,11110,11110
1.953,1.421,1.341,00000,10000,10000,00101,10000,01001,10110,10000,00111,10000,00111,01110,10000,10001,10000,00111,11010,00001,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.5,1.421,1.726,00000,10000,10000,10000,11100,10000,01000,11100,10110,00111,11010,01110,10000,01011,01111,10000,10110,11010,10110,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.989,1.795,2.339,00000,10000,11100,10000,01000,11100,10110,00111,11010,01110,10000,00111,01110,10000,10000,10000,10000,10110,01110,10000,10000,10000,11010,01111,11101,11110,11110,11110,11110,11110,11110
1.138,1.795,2.115,00000,10000,10000,01000,11100,00101,10000,01001,00101,10000,01001,10000,00111,10000,00111,01110,11010,10000,10110,10000,00111,11010,01111,10110,11010,00111,11101,11110,11110,11110,11110
0.831,0.224,0.779,00000,10111,00111,01110,10000,10111,10000,10000,10000,10000,10110,10000,11010,00101,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.536,0.374,0.876,00000,10000,10111,10000,00101,10000,01001,10000,00111,10000,00111,10000,00111,11010,00101,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
0.594,0.598,2.227,00000,10000,10000,01110,11010,10000,11100,10000,00101,10000,01001,10110,10000,10000,01110,10000,10111,10000,10000,11010,00101,10000,00101,10000,01001,10111,11101,11110,11110,11110,11110
0.594,0.598,2.227,00000,10000,10000,01110,11010,10000,11100,10000,00101,10000,01001,10110,10000,10000,01110,10000,10111,10000,10000,11010,00101,10000,00101,10000,01001,10111,11101,11110,11110,11110,11110
1.651,0.299,0.487,00000,10000,10000,00111,10000,00111,01110,10000,10111,10000,00111,11010,00001,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.792,1.646,2.144,00000,10000,11100,10000,01000,11100,10110,00111,11010,01110,10000,00111,10000,10000,10110,01110,10000,10000,10000,11010,00001,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110
2.15,0.748,1.072,00000,10000,10000,01110,10000,10000,01110,10000,10000,10000,00111,10000,00111,01110,10000,10111,10000,00111,11010,00001,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.233,1.571,2.199,00000,10000,10000,10000,10000,01110,00101,10000,00101,10000,01001,10111,10110,01110,10111,10000,00101,10000,01001,10000,01110,10000,10000,10000,11100,10000,11010,00111,11101,11110,11110
2.225,2.02,1.782,00000,10000,10000,01110,10000,10000,01110,10000,10000,10110,10000,01000,10000,01000,10000,00111,10000,00111,10000,00111,11010,00010,11010,00101,11101,11110,11110,11110,11110,11110,11110
1.138,1.795,2.115,00000,10000,10000,01000,11100,00101,10000,01001,00101,10000,01001,10000,00111,01110,11010,10000,10110,10000,00111,10000,00111,11010,01111,10110,11010,00111,11101,11110,11110,11110,11110
